"Species","Nsites","Nyears","OLS_a","OLS_mu","OLS_S","OLS_J","OLS_R2","GLS_a","GLS_mu","GLS_S","GLS_J","deltaAIC","PC1_trophic","PC2_trophic","PC1_life","PC2_life","PC1_habitat","PC2_habitat","PC1_habsub","PC2_habsub"
"Noturus leptacanthus",5,15,6.35942114200669,1.57861390569532,-0.0659375457958249,-3.97832883525812,0.996249058017422,6.60143920399931,1.58413837384427,-0.0683840911122607,-4.21024807344117,-30.3756013444088,-0.0835613093979992,0.235592540765975,0.130133027375318,-0.0491103074760763,-0.0720953316057056,-0.128970955016414,0.163586628372781,-0.305137426683315
"Noturus nocturnus",13,23,0.608608667273583,1.12106608476311,0.00744151263045755,-0.63504284624851,0.982098039798567,0.60860866755569,1.1210660847672,0.00744151262894804,-0.635042846626251,-23.2688803196326,-0.0835613093979992,0.235592540765975,0.0706359579069712,-0.020223454425405,-0.351488822440587,0.0172744475840054,0.0115874054515997,-0.171048903820106
"Oncorhynchus clarkii",103,30,2.62794164940224,1.70973757054251,-0.0107670800970838,-0.197060428658861,0.98046006741449,2.62794164978452,1.70973757055925,-0.0107670800122738,-0.197060429938039,-19.7506709386681,-0.204752002947738,-0.0428324499147343,-0.0168326782182853,-0.183704882992456,-0.0368707908474574,-0.216553099332765,-0.236643941001606,0.0117902335484464
"Oncorhynchus mykiss",156,41,2.57668526245585,1.75576406559741,0.001901713473713,0.267935104445198,0.982130219664723,2.57567304987802,1.75677766686295,0.00186803863733254,0.270694757562519,-23.1956075928896,-0.24372346786249,-0.0990959459434822,-0.100501827532755,-0.154161931124514,0.113456294060715,-0.22497265820288,0.0471407661084666,0.213585898553819
"Opsopoeodus emiliae emiliae",19,23,3.01691917615233,1.5132704852838,-0.0162707716309835,-0.244796569925581,0.964617079387441,2.79002288187538,1.52412817467012,-0.0142685034083234,-0.158830747726463,-13.6794771889884,0.312707044034564,-0.145640261805644,0.0702769172768285,0.02465742622766,-0.0247998380146525,-0.127948372981887,-0.151294381059971,0.0798522746460775
"Perca flavescens",190,27,2.38761747999968,1.77795761051109,-0.0122453227818403,0.741618333918656,0.973221947622547,2.38761748227974,1.77795761057877,-0.0122453227652908,0.741618329889447,-22.5639297377222,-0.24372346786249,-0.0990959459434822,-0.130255126535713,0.0485753589251618,-0.0756812361127916,0.272362419769733,-0.276752059340871,0.211529769262559
"Percina caprodes",110,34,2.92239301308405,1.67360606184438,-0.0250789572163702,0.348344317255213,0.958010822792847,2.92239301255396,1.67360606182144,-0.0250789572053117,0.348344317227371,-19.9515685535512,-0.0874307466775726,0.218656210204196,0.0458260848656485,0.0658323361850752,0.0800992696436968,-0.170497798552846,0.0532849887512401,0.26003684668679
"Percina crassa",96,23,2.18696425972799,1.71459847186101,0.012510752739472,-0.502084701956311,0.970418784137234,2.18696425828313,1.71459847204258,0.0125107527268636,-0.502084699056055,-19.0019834504669,-0.0835613093979992,0.235592540765975,0.043939813717096,0.0465572485445884,0.147447255633259,-0.185896395727289,0.332315827109244,-0.0943298008820243
"Percina evides",34,15,2.28075542238204,1.88027451170922,0.0266979382614108,-1.3081222803107,0.98692214573283,1.97398371367007,1.89432631807652,0.0265173065662467,-0.816060307195548,-16.0017636475451,-0.0835613093979992,0.235592540765975,0.0395643575359175,0.0455831031813835,0.246140538304881,-0.141633364369924,0.344686335692282,-0.0908248932672951
"Percina maculata",137,28,2.44212172993453,1.87062569845982,0.00369751762256638,0.0592654624599537,0.983447699138798,2.44212172874341,1.87062569836816,0.00369751763560137,0.0592654636739521,-22.4964643235538,-0.24372346786249,-0.0990959459434822,0.0683947500350832,0.00964360607540063,0.109606098394458,0.0216120070235534,0.17216869203336,-0.0540742509582857
"Percina nigrofasciata",10,21,5.22229944432344,1.53395178366258,-0.0177587557892371,-3.55203641780104,0.97440868865885,5.9895477706359,1.6077796963928,-0.0422462490776555,-3.97394285766967,-21.3190986361009,-0.0835613093979992,0.235592540765975,0.0894390504271582,0.0453546148380163,-0.0179787235530642,0.133688776376708,0.00298480170520028,-0.188596829275206
"Percina phoxocephala",86,27,2.65200100577819,1.61923591708127,-0.0201156615726048,0.36074436172415,0.937212250353412,2.65200100638483,1.61923591727123,-0.0201156616015273,0.360744363312542,-19.2058754402645,-0.137571398735266,0.0682502795512869,0.0704478448095621,0.0353077504628716,0.0629824706794091,-0.275376373399782,0.197991906595126,-0.292174498550537
"Percina roanoka",60,21,2.54816253803139,1.75893540353288,-0.006377404355244,-0.266799970463002,0.979285811914374,2.38980448658338,1.76724461201055,-0.00555268482219418,-0.0845842691208911,-17.1323200427745,-0.0835613093979992,0.235592540765975,0.0625677019199061,0.0797102281916588,0.247894926459521,-0.0176475409496861,0.405742220670108,0.272888439544347
"Percopsis omiscomaycus",26,22,2.17789095158805,1.85328230899015,-0.0131579111518707,0.981776076095527,0.968697210612907,2.26344081138471,1.86865693711033,-0.0140482896423779,0.962912142395169,-15.8073803976296,-0.169700459659937,-0.258046629400051,0.0785286593436181,0.0206538829022086,-0.00166924267271401,0.347777583074309,-0.110965167823246,0.0193006411873827
"Phenacobius mirabilis",129,37,3.34439642635656,1.75559414144202,-0.00957395745443017,-0.475056841435001,0.964816183321683,3.39269453894465,1.76078481812702,-0.00993431109232145,-0.52951712553389,-20.2884837240515,0.0660403570999642,0.215792584193528,0.0580964930906447,-0.00698475323474762,0.069560175169527,0.120114986300014,0.105514692385507,0.243219109557448
"Pimephales notatus",263,37,3.12310506345684,1.78091801762708,-0.0144136656093508,0.358411656980339,0.97597048431308,3.12310506334179,1.78091801764887,-0.0144136656069799,0.358411657014885,-23.9217493450368,0.147986976367111,0.0338684013264814,0.105751044749681,-0.0299062911907791,0.102920985590611,0.209302234411299,-0.207435296069518,0.46715622268135
"Pimephales promelas",336,29,2.66102170817478,1.88847614446423,-0.00242565061861616,0.368146376729808,0.986089468126298,2.66102170788814,1.88847614437745,-0.00242565061540114,0.368146377124593,-27.0237223337262,0.147986976367111,0.0338684013264814,0.12670494903637,-0.0213204482174546,-0.468242403662037,0.0812808472616549,-0.449682683895332,0.180325110693091
"Pimephales vigilax",58,26,2.54607970619731,1.74247704235296,-0.0303294987220461,1.64015890622343,0.978084695952145,2.54607970578841,1.74247704241553,-0.0303294987181654,1.6401589064266,-18.4697323633617,0.338702385863072,0.0579054026769036,0.0876676663410342,-0.0120075278178355,0.0840611659436905,0.0250042272097155,0.239016072037395,0.168013938185907
"Platygobio gracilis",16,17,2.89511029181441,1.81004845609426,0.0298209696458911,-1.654027456082,0.997031752569893,2.89511029192069,1.81004845609291,0.0298209696469736,-1.65402745626884,-21.3054834806528,-0.149258982336656,-0.182688258068537,0.0591115228507951,-0.0620778286623992,-0.0488724050765888,-0.0877520502636009,0.156926804346354,-0.325406507840869
"Pomoxis annularis",78,31,2.28212123143738,1.59314063853518,-0.0193503303699974,0.67459646499038,0.958574075719805,2.28212123162001,1.59314063866577,-0.0193503303711807,0.674596465053829,-19.8144868332662,-0.204752002947739,-0.0428324499147343,-0.037933334574034,0.0342124906253983,-0.434209884054307,0.150525535951875,-0.28052684571356,-0.122025353869871
"Pomoxis nigromaculatus",185,27,2.57467317125174,1.58572676098984,-0.0163571057753423,-0.167313230191057,0.935385659382468,2.5746731733704,1.58572676138083,-0.0163571058656159,-0.167313229252776,-20.1736314595108,-0.204752002947739,-0.0428324499147343,-0.0485692032236996,0.0174576324809815,-0.429734282955466,0.178050798427785,-0.369712103685634,0.111530535772097
"Prosopium williamsoni",47,37,2.49695404453626,1.8343352823989,0.0187108257358733,0.398739458837346,0.989490856013282,2.49695404458232,1.83433528241169,0.0187108257400005,0.398739458716726,-19.9405807096558,-0.24372346786249,-0.0990959459434822,-0.103042468679444,-0.208100449420422,-0.0344496527909186,-0.0497837042690148,-0.0879806635489369,-0.219895105030545
"Ptychocheilus oregonensis",11,17,1.92301421110139,1.77222552579037,0.0353986460339978,-0.636826352109409,0.978551378006027,1.9937696490834,1.76304455784261,0.0256464960477687,-0.507413125710567,-18.1287355882997,-0.204752002947739,-0.0428324499147343,-0.159624534319671,-0.0857507167840791,-0.123926580366573,-0.00426869856389521,-0.202183882360117,-0.191288253673383
"Pylodictis olivaris",57,26,2.71989172250008,1.45382859130375,-0.0442444240830342,0.43128084593441,0.915894219243807,2.71989172242789,1.45382859138926,-0.0442444240743765,0.431280845495301,-16.3023714050865,-0.204752002947739,-0.0428324499147343,-0.271761835112716,-0.0631627203331983,0.0938368207882778,-0.0164629968667152,-0.00466227454265971,-0.0477442788240153
"Rhinichthys atratulus",122,33,2.50707365424099,1.81779521781794,0.00198639910950743,0.486525589152157,0.987329795003972,2.50707365215039,1.81779521769664,0.00198639910226625,0.486525592109537,-21.6259602997341,0.0914439740409541,-0.196098901716052,0.0723655700102729,0.0106771827324743,0.343637725163822,0.007483752775752,0.349373515698229,-0.0782323173909675
"Rhinichthys cataractae",170,27,2.39848895189548,1.8042814817392,0.001813981003816,0.271272684784098,0.984024459915565,2.39848895220362,1.80428148174454,0.00181398100808749,0.271272684295471,-22.4582303636151,0.0964834988506808,0.185419794653222,0.00520215517359431,0.0250519598729543,0.160092632495397,-0.115307609803183,0.0664884140507956,0.284468398111552
"Rhinichthys osculus",18,24,1.88386121312428,1.76633177331739,0.016645861214445,0.3022702359397,0.939680186030025,1.88386121342639,1.76633177338083,0.016645861273698,0.302270234083398,-10.4460644005371,0.147986976367111,0.0338684013264814,0.0914020053303163,-0.0386498258725358,-0.0245450627786741,0.0940173708210223,-0.204527100067878,0.291027216689145
"Richardsonius balteatus",20,22,2.71649131548444,1.67834007795016,-0.0200089985706903,0.00976276540850954,0.957436740669542,2.71649131713265,1.67834007788465,-0.0200089985995173,0.0097627637066932,-13.285765985012,-0.0744510248540928,-0.141343058670844,0.0384159554313275,-0.0414763048742664,-0.251507032502777,0.0713325174424491,-0.212273919959796,-0.110885344156649
"Salmo trutta",194,40,2.6928499873865,1.78299108765722,-0.0123924023853765,0.438243921959086,0.985622700303109,2.69463996642741,1.78451381329217,-0.0124390088106591,0.43590510663147,-24.0838821771906,-0.204752002947739,-0.0428324499147343,-0.252977038404451,-0.149908355744778,0.10492201506766,0.200141085892632,-0.0672402474758864,0.329451309734509
"Salvelinus confluentus",58,22,1.78778863017861,1.62011200813932,0.0249408968141272,-0.0773474034032318,0.986205429753676,1.78778863030846,1.62011200816561,0.0249408967932234,-0.0773474035020702,-17.9541447994513,-0.204752002947739,-0.0428324499147343,-0.23804678560181,-0.183406069680976,0.148650279401491,-0.0927753312398967,0.261603007128032,-0.0973636463469143
"Salvelinus fontinalis",119,32,2.52057881402696,1.76800043521195,0.015592064415342,-0.194411393474366,0.982484535445655,2.51263515435214,1.76634187166505,0.0150098597164462,-0.175501254858918,-21.9303231532427,-0.204752002947739,-0.0428324499147343,-0.164374459789895,-0.111567119414505,0.0249980326059572,0.240593701305613,-0.0497868386053658,0.0531523137918363
"Sander canadensis",43,29,4.1142218880315,1.63187716760611,-0.0358185415781596,-1.69263117624186,0.947231182115944,4.11422188843602,1.63187716766928,-0.0358185415846771,-1.69263117647969,-16.4799950702558,-0.306501105533212,-0.0501195858549301,-0.105487573497375,0.0340060063788389,0.145142987401037,0.0302986414693555,-0.0169703247011678,-0.0289450899093066
"Sander vitreus",152,29,2.73485368538799,1.57220396406825,-0.0232318740179145,0.0372057379766541,0.960363461081035,2.73485368829837,1.57220396408152,-0.0232318740352935,0.0372057346303064,-21.8490570680204,-0.306501105533212,-0.0501195858549301,-0.189947443581762,0.0832186125091141,0.140738377871225,0.0319974665103089,-0.0137809380301792,-0.037715545891035
"Semotilus atromaculatus",619,36,2.792415981232,1.83073082613897,-0.00410329690787759,0.201750489039427,0.983578202766433,2.77073636903482,1.83014656520818,-0.00339397265522673,0.213053030380841,-21.8469776735988,0.0153742886398394,-0.295564443772773,0.00919936862587426,0.0485691998775094,-0.100412130238005,0.120746478456826,-0.0377931489706935,-0.179533361618667
"Umbra limi",137,29,2.69636554087695,1.91222959443655,-0.00729006597459212,0.308800400848303,0.978304178260889,2.69636554248482,1.91222959422419,-0.00729006597781681,0.308800398658323,-22.5747656957418,-0.149258982336656,-0.182688258068537,0.0713176696198301,0.0993136167559358,-0.00791166871074181,0.2382609698451,-0.136570701127971,0.0278575017916092
"Umbra pygmaea",39,17,2.88121785073045,1.71217387790152,-0.00654980897821074,-1.09156797743658,0.957385120449526,2.90383838427213,1.71621082927363,-0.00632125220254028,-1.11286910601383,-16.1616135699039,-0.204752002947739,-0.0428324499147343,0.0802962608755643,0.122537702073344,-0.450816761359118,0.058202625612389,-0.295781856953246,-0.121087251232294
